State,Month,MajorEligibilityGroup,CountEnrolled,DQUnusable
North Dakota,201605,COVID newly-eligible,0,High Concern
North Dakota,201605,Unknown,0,High Concern
North Dakota,201606,Children,"44,451",High Concern
North Dakota,201606,Adult expansion group,"21,193",High Concern
North Dakota,201606,Adult,"11,011",High Concern
North Dakota,201606,Aged,"8,248",High Concern
North Dakota,201606,Persons with disabilities,"10,913",High Concern
North Dakota,201606,COVID newly-eligible,0,High Concern
North Dakota,201606,Unknown,0,High Concern
North Dakota,201607,Children,"44,308",High Concern
North Dakota,201607,Adult expansion group,"20,973",High Concern
North Dakota,201607,Adult,"11,023",High Concern
North Dakota,201607,Aged,"8,265",High Concern
North Dakota,201607,Persons with disabilities,"10,937",High Concern
North Dakota,201607,COVID newly-eligible,0,High Concern
North Dakota,201607,Unknown,0,High Concern
North Dakota,201608,Children,"44,428",High Concern
North Dakota,201608,Adult expansion group,"20,947",High Concern
North Dakota,201608,Adult,"11,168",High Concern
North Dakota,201608,Aged,"8,295",High Concern
North Dakota,201608,Persons with disabilities,"10,937",High Concern
North Dakota,201608,COVID newly-eligible,0,High Concern
North Dakota,201608,Unknown,0,High Concern
North Dakota,201609,Children,"44,611",High Concern
North Dakota,201609,Adult expansion group,"20,950",High Concern
North Dakota,201609,Adult,"11,164",High Concern
North Dakota,201609,Aged,"8,315",High Concern
North Dakota,201609,Persons with disabilities,"10,972",High Concern
North Dakota,201609,COVID newly-eligible,0,High Concern
North Dakota,201609,Unknown,0,High Concern
North Dakota,201610,Children,"44,729",High Concern
North Dakota,201610,Adult expansion group,"20,962",High Concern
North Dakota,201610,Adult,"11,216",High Concern
North Dakota,201610,Aged,"8,339",High Concern
North Dakota,201610,Persons with disabilities,"10,986",High Concern
North Dakota,201610,COVID newly-eligible,0,High Concern
North Dakota,201610,Unknown,0,High Concern
North Dakota,201611,Children,"44,884",High Concern
North Dakota,201611,Adult expansion group,"21,038",High Concern
North Dakota,201611,Adult,"11,189",High Concern
North Dakota,201611,Aged,"8,339",High Concern
North Dakota,201611,Persons with disabilities,"10,976",High Concern
North Dakota,201611,COVID newly-eligible,0,High Concern
North Dakota,201611,Unknown,0,High Concern
North Dakota,201612,Children,"44,768",High Concern
North Dakota,201612,Adult expansion group,"21,206",High Concern
North Dakota,201612,Adult,"11,188",High Concern
North Dakota,201612,Aged,"8,349",High Concern
North Dakota,201612,Persons with disabilities,"10,971",High Concern
North Dakota,201612,COVID newly-eligible,0,High Concern
North Dakota,201612,Unknown,0,High Concern
North Dakota,201701,Children,"44,992",High Concern
North Dakota,201701,Adult expansion group,"21,578",High Concern
North Dakota,201701,Adult,"11,232",High Concern
North Dakota,201701,Aged,"8,375",High Concern
North Dakota,201701,Persons with disabilities,"10,946",High Concern
North Dakota,201701,COVID newly-eligible,0,High Concern
North Dakota,201701,Unknown,0,High Concern
North Dakota,201702,Children,"44,884",High Concern
North Dakota,201702,Adult expansion group,"21,514",High Concern
North Dakota,201702,Adult,"11,240",High Concern
North Dakota,201702,Aged,"8,340",High Concern
North Dakota,201702,Persons with disabilities,"10,965",High Concern
North Dakota,201702,COVID newly-eligible,0,High Concern
North Dakota,201702,Unknown,0,High Concern
North Dakota,201703,Children,"44,978",High Concern
North Dakota,201703,Adult expansion group,"21,493",High Concern
North Dakota,201703,Adult,"11,335",High Concern
North Dakota,201703,Aged,"8,343",High Concern
North Dakota,201703,Persons with disabilities,"11,015",High Concern
North Dakota,201703,COVID newly-eligible,0,High Concern
North Dakota,201703,Unknown,0,High Concern
North Dakota,201704,Children,"45,100",High Concern
North Dakota,201704,Adult expansion group,"21,304",High Concern
North Dakota,201704,Adult,"11,349",High Concern
North Dakota,201704,Aged,"8,360",High Concern
North Dakota,201704,Persons with disabilities,"11,026",High Concern
North Dakota,201704,COVID newly-eligible,0,High Concern
North Dakota,201704,Unknown,0,High Concern
North Dakota,201705,Children,"45,235",High Concern
North Dakota,201705,Adult expansion group,"21,385",High Concern
North Dakota,201705,Adult,"11,373",High Concern
North Dakota,201705,Aged,"8,358",High Concern
North Dakota,201705,Persons with disabilities,"11,019",High Concern
North Dakota,201705,COVID newly-eligible,0,High Concern
North Dakota,201705,Unknown,0,High Concern
North Dakota,201706,Children,"45,172",High Concern
North Dakota,201706,Adult expansion group,"21,351",High Concern
North Dakota,201706,Adult,"11,438",High Concern
North Dakota,201706,Aged,"8,370",High Concern
North Dakota,201706,Persons with disabilities,"11,037",High Concern
North Dakota,201706,COVID newly-eligible,0,High Concern
North Dakota,201706,Unknown,0,High Concern
North Dakota,201707,Children,"45,020",High Concern
North Dakota,201707,Adult expansion group,"21,292",High Concern
North Dakota,201707,Adult,"11,444",High Concern
North Dakota,201707,Aged,"8,407",High Concern
North Dakota,201707,Persons with disabilities,"11,028",High Concern
North Dakota,201707,COVID newly-eligible,0,High Concern
North Dakota,201707,Unknown,0,High Concern
North Dakota,201708,Children,"45,121",High Concern
North Dakota,201708,Adult expansion group,"21,387",High Concern
North Dakota,201708,Adult,"11,449",High Concern
North Dakota,201708,Aged,"8,457",High Concern
North Dakota,201708,Persons with disabilities,"11,020",High Concern
North Dakota,201708,COVID newly-eligible,0,High Concern
North Dakota,201708,Unknown,0,High Concern
North Dakota,201709,Children,"45,048",High Concern
North Dakota,201709,Adult expansion group,"21,222",High Concern
North Dakota,201709,Adult,"11,449",High Concern
North Dakota,201709,Aged,"8,471",High Concern
North Dakota,201709,Persons with disabilities,"11,026",High Concern
North Dakota,201709,COVID newly-eligible,0,High Concern
North Dakota,201709,Unknown,0,High Concern
North Dakota,201710,Children,"45,134",High Concern
North Dakota,201710,Adult expansion group,"21,222",High Concern
North Dakota,201710,Adult,"11,460",High Concern
North Dakota,201710,Aged,"8,515",High Concern
North Dakota,201710,Persons with disabilities,"11,048",High Concern
North Dakota,201710,COVID newly-eligible,0,High Concern
North Dakota,201710,Unknown,0,High Concern
North Dakota,201711,Children,"45,175",High Concern
North Dakota,201711,Adult expansion group,"21,551",High Concern
North Dakota,201711,Adult,"11,401",High Concern
North Dakota,201711,Aged,"8,516",High Concern
North Dakota,201711,Persons with disabilities,"11,044",High Concern
North Dakota,201711,COVID newly-eligible,0,High Concern
North Dakota,201711,Unknown,0,High Concern
North Dakota,201712,Children,"45,251",High Concern
North Dakota,201712,Adult expansion group,"21,686",High Concern
North Dakota,201712,Adult,"11,479",High Concern
North Dakota,201712,Aged,"8,478",High Concern
North Dakota,201712,Persons with disabilities,"11,096",High Concern
North Dakota,201712,COVID newly-eligible,0,High Concern
North Dakota,201712,Unknown,0,High Concern
North Dakota,201801,Children,"45,408",High Concern
North Dakota,201801,Adult expansion group,"22,005",High Concern
North Dakota,201801,Adult,"11,476",High Concern
North Dakota,201801,Aged,"8,497",High Concern
North Dakota,201801,Persons with disabilities,"11,081",High Concern
North Dakota,201801,COVID newly-eligible,0,High Concern
North Dakota,201801,Unknown,0,High Concern
North Dakota,201802,Children,"45,454",High Concern
North Dakota,201802,Adult expansion group,"21,939",High Concern
North Dakota,201802,Adult,"11,549",High Concern
North Dakota,201802,Aged,"8,469",High Concern
North Dakota,201802,Persons with disabilities,"11,076",High Concern
North Dakota,201802,COVID newly-eligible,0,High Concern
North Dakota,201802,Unknown,0,High Concern
North Dakota,201803,Children,"45,489",High Concern
North Dakota,201803,Adult expansion group,"21,744",High Concern
North Dakota,201803,Adult,"11,591",High Concern
North Dakota,201803,Aged,"8,467",High Concern
North Dakota,201803,Persons with disabilities,"11,107",High Concern
North Dakota,201803,COVID newly-eligible,0,High Concern
North Dakota,201803,Unknown,0,High Concern
North Dakota,201804,Children,"45,612",High Concern
North Dakota,201804,Adult expansion group,"21,729",High Concern
North Dakota,201804,Adult,"11,599",High Concern
North Dakota,201804,Aged,"8,461",High Concern
North Dakota,201804,Persons with disabilities,"11,144",High Concern
North Dakota,201804,COVID newly-eligible,0,High Concern
North Dakota,201804,Unknown,0,High Concern
North Dakota,201805,Children,"45,696",High Concern
North Dakota,201805,Adult expansion group,"21,556",High Concern
North Dakota,201805,Adult,"11,588",High Concern
North Dakota,201805,Aged,"8,482",High Concern
North Dakota,201805,Persons with disabilities,"11,153",High Concern
North Dakota,201805,COVID newly-eligible,0,High Concern
North Dakota,201805,Unknown,0,High Concern
North Dakota,201806,Children,"45,507",High Concern
North Dakota,201806,Adult expansion group,"21,360",High Concern
North Dakota,201806,Adult,"11,437",High Concern
North Dakota,201806,Aged,"8,512",High Concern
North Dakota,201806,Persons with disabilities,"11,148",High Concern
North Dakota,201806,COVID newly-eligible,0,High Concern
North Dakota,201806,Unknown,0,High Concern
North Dakota,201807,Children,"45,156",High Concern
North Dakota,201807,Adult expansion group,"21,109",High Concern
North Dakota,201807,Adult,"11,360",High Concern
North Dakota,201807,Aged,"8,549",High Concern
North Dakota,201807,Persons with disabilities,"11,145",High Concern
North Dakota,201807,COVID newly-eligible,0,High Concern
North Dakota,201807,Unknown,0,High Concern
North Dakota,201808,Children,"45,011",High Concern
North Dakota,201808,Adult expansion group,"21,093",High Concern
North Dakota,201808,Adult,"11,300",High Concern
North Dakota,201808,Aged,"8,575",High Concern
North Dakota,201808,Persons with disabilities,"11,157",High Concern
North Dakota,201808,COVID newly-eligible,0,High Concern
North Dakota,201808,Unknown,0,High Concern
North Dakota,201809,Children,"44,763",High Concern
North Dakota,201809,Adult expansion group,"20,943",High Concern
North Dakota,201809,Adult,"11,113",High Concern
North Dakota,201809,Aged,"8,606",High Concern
North Dakota,201809,Persons with disabilities,"11,164",High Concern
North Dakota,201809,COVID newly-eligible,0,High Concern
North Dakota,201809,Unknown,0,High Concern
North Dakota,201810,Children,"44,627",High Concern
North Dakota,201810,Adult expansion group,"20,916",High Concern
North Dakota,201810,Adult,"10,883",High Concern
North Dakota,201810,Aged,"8,638",High Concern
North Dakota,201810,Persons with disabilities,"11,169",High Concern
North Dakota,201810,COVID newly-eligible,0,High Concern
North Dakota,201810,Unknown,0,High Concern
North Dakota,201811,Children,"44,512",High Concern
North Dakota,201811,Adult expansion group,"20,844",High Concern
North Dakota,201811,Adult,"10,699",High Concern
North Dakota,201811,Aged,"8,558",High Concern
North Dakota,201811,Persons with disabilities,"11,082",High Concern
North Dakota,201811,COVID newly-eligible,0,High Concern
North Dakota,201811,Unknown,0,High Concern
North Dakota,201812,Children,"44,430",High Concern
North Dakota,201812,Adult expansion group,"20,770",High Concern
North Dakota,201812,Adult,"10,643",High Concern
North Dakota,201812,Aged,"8,529",High Concern
North Dakota,201812,Persons with disabilities,"11,016",High Concern
North Dakota,201812,COVID newly-eligible,0,High Concern
North Dakota,201812,Unknown,0,High Concern
North Dakota,201901,Children,"44,451",High Concern
North Dakota,201901,Adult expansion group,"20,759",High Concern
North Dakota,201901,Adult,"10,626",High Concern
North Dakota,201901,Aged,"8,512",High Concern
North Dakota,201901,Persons with disabilities,"10,948",High Concern
North Dakota,201901,COVID newly-eligible,0,High Concern
North Dakota,201901,Unknown,0,High Concern
North Dakota,201902,Children,"44,235",High Concern
North Dakota,201902,Adult expansion group,"20,709",High Concern
North Dakota,201902,Adult,"10,615",High Concern
North Dakota,201902,Aged,"8,479",High Concern
North Dakota,201902,Persons with disabilities,"10,929",High Concern
North Dakota,201902,COVID newly-eligible,0,High Concern
North Dakota,201902,Unknown,0,High Concern
North Dakota,201903,Children,"44,181",High Concern
North Dakota,201903,Adult expansion group,"20,632",High Concern
North Dakota,201903,Adult,"10,503",High Concern
North Dakota,201903,Aged,"8,518",High Concern
North Dakota,201903,Persons with disabilities,"10,943",High Concern
North Dakota,201903,COVID newly-eligible,0,High Concern
North Dakota,201903,Unknown,0,High Concern
North Dakota,201904,Children,"44,252",High Concern
North Dakota,201904,Adult expansion group,"20,856",High Concern
North Dakota,201904,Adult,"10,346",High Concern
North Dakota,201904,Aged,"8,530",High Concern
North Dakota,201904,Persons with disabilities,"10,917",High Concern
North Dakota,201904,COVID newly-eligible,0,High Concern
North Dakota,201904,Unknown,0,High Concern
North Dakota,201905,Children,"44,195",High Concern
North Dakota,201905,Adult expansion group,"20,908",High Concern
North Dakota,201905,Adult,"10,210",High Concern
North Dakota,201905,Aged,"8,534",High Concern
North Dakota,201905,Persons with disabilities,"10,904",High Concern
North Dakota,201905,COVID newly-eligible,0,High Concern
North Dakota,201905,Unknown,0,High Concern
North Dakota,201906,Children,"44,082",High Concern
North Dakota,201906,Adult expansion group,"20,694",High Concern
North Dakota,201906,Adult,"10,120",High Concern
North Dakota,201906,Aged,"8,521",High Concern
North Dakota,201906,Persons with disabilities,"10,887",High Concern
North Dakota,201906,COVID newly-eligible,0,High Concern
North Dakota,201906,Unknown,0,High Concern
North Dakota,201907,Children,"43,937",High Concern
North Dakota,201907,Adult expansion group,"20,614",High Concern
North Dakota,201907,Adult,"9,989",High Concern
North Dakota,201907,Aged,"8,542",High Concern
North Dakota,201907,Persons with disabilities,"10,884",High Concern
North Dakota,201907,COVID newly-eligible,0,High Concern
North Dakota,201907,Unknown,0,High Concern
North Dakota,201908,Children,"43,927",High Concern
North Dakota,201908,Adult expansion group,"20,610",High Concern
North Dakota,201908,Adult,"9,900",High Concern
North Dakota,201908,Aged,"8,534",High Concern
